CodePostal;Nom Commune; Niveau de vie Commune ; NiveaudevieDépartement 
24052;Bouillac; 15 279   ; 18 688   
24053;Boulazac; 19 802   ; 18 688   
24054;Bouniagues; 18 518   ; 18 688   
24055;Bourdeilles; 19 728   ; 18 688   
24056;Le Bourdeix; 17 928   ; 18 688   
24057;Bourg-des-Maisons;; 18 688   
24058;Bourg-du-Bost; 16 554   ; 18 688   
24059;Bourgnac; 19 470   ; 18 688   
24060;Bourniquel;; 18 688   
24061;Bourrou; 16 654   ; 18 688   
24062;Bouteilles-Saint-Sébastien; 14 945   ; 18 688   
24063;Bouzic; 17 691   ; 18 688   
24064;Brantôme; 20 060   ; 18 688   
24065;Breuilh; 18 564   ; 18 688   
24066;Brouchaud; 20 427   ; 18 688   
24067;Le Bugue; 18 115   ; 18 688   
24068;Le Buisson-de-Cadouin; 18 249   ; 18 688   
24069;Bussac; 18 848   ; 18 688   
24070;Busserolles; 15 845   ; 18 688   
24071;Bussière-Badil; 16 884   ; 18 688   
24073;Calès; 18 215   ; 18 688   
24074;Calviac-en-Périgord; 19 237   ; 18 688   
24075;Campagnac-lès-Quercy; 19 059   ; 18 688   
24076;Campagne; 19 597   ; 18 688   
24077;Campsegret; 18 761   ; 18 688   
24079;Cantillac; 17 887   ; 18 688   
24080;Capdrot; 17 376   ; 18 688   
24081;Carlux; 17 949   ; 18 688   
24082;Carsac-Aillac; 20 143   ; 18 688   
24083;Carsac-de-Gurson; 18 849   ; 18 688   
24084;Carves; 16 276   ; 18 688   
24085;La Cassagne; 17 051   ; 18 688   
24086;Castelnaud-la-Chapelle; 17 638   ; 18 688   
24087;Castels; 18 492   ; 18 688   
24088;Cause-de-Clérans; 18 626   ; 18 688   
24089;Cazoulès; 18 686   ; 18 688   
24090;Celles; 17 918   ; 18 688   
24091;Cénac-et-Saint-Julien; 19 316   ; 18 688   
24092;Cendrieux; 17 897   ; 18 688   
24093;Cercles; 17 431   ; 18 688   
24094;Chalagnac; 20 051   ; 18 688   
24095;Chalais; 16 399   ; 18 688   
24096;Champagnac-de-Belair; 19 104   ; 18 688   
24097;Champagne-et-Fontaine; 17 604   ; 18 688   
24098;Champcevinel; 22 759   ; 18 688   
24099;Champeaux-et-la-Chapelle-Pommier; 18 488   ; 18 688   
24100;Champniers-et-Reilhac; 17 657   ; 18 688   
24101;Champs-Romain; 17 478   ; 18 688   
24102;Chancelade; 20 961   ; 18 688   
24103;Le Change; 20 260   ; 18 688   
24104;Chantérac; 19 140   ; 18 688   
24105;Chapdeuil; 18 858   ; 18 688   
24106;La Chapelle-Aubareil; 17 343   ; 18 688   
24107;La Chapelle-Faucher; 18 903   ; 18 688   
24108;La Chapelle-Gonaguet; 20 977   ; 18 688   
24109;La Chapelle-Grésignac; 16 448   ; 18 688   
24110;La Chapelle-Montabourlet;; 18 688   
24111;La Chapelle-Montmoreau;; 18 688   
24113;La Chapelle-Saint-Jean;; 18 688   
24114;Chassaignes;; 18 688   
24115;Château-l'Évêque; 20 516   ; 18 688   
24116;Châtres; 17 705   ; 18 688   
24117;Chavagnac; 20 506   ; 18 688   
24118;Chenaud; 17 223   ; 18 688   
24119;Cherval; 19 199   ; 18 688   
24120;Cherveix-Cubas; 18 933   ; 18 688   
24121;Chourgnac;; 18 688   
24122;Cladech;; 18 688   
24123;Clermont-de-Beauregard; 15 061   ; 18 688   
24124;Clermont-d'Excideuil; 19 962   ; 18 688   
24126;Colombier; 20 794   ; 18 688   
24127;Coly; 19 757   ; 18 688   
24128;Comberanche-et-Épeluche; 17 538   ; 18 688   
24129;Condat-sur-Trincou; 18 239   ; 18 688   
24130;Condat-sur-Vézère; 18 988   ; 18 688   
24131;Connezac;; 18 688   
24132;Conne-de-Labarde; 23 347   ; 18 688   
24133;La Coquille; 17 959   ; 18 688   
24134;Corgnac-sur-l'Isle; 18 500   ; 18 688   
24135;Cornille; 22 545   ; 18 688   
24136;Coubjours; 18 015   ; 18 688   
24137;Coulaures; 18 886   ; 18 688   
24138;Coulounieix-Chamiers; 19 517   ; 18 688   
24139;Coursac; 21 578   ; 18 688   
24140;Cours-de-Pile; 20 110   ; 18 688   
24141;Coutures; 18 894   ; 18 688   
24142;Coux-et-Bigaroque; 18 731   ; 18 688   
24143;Couze-et-Saint-Front; 19 122   ; 18 688   
24144;Creyssac;; 18 688   
24145;Creysse; 19 626   ; 18 688   
24146;Creyssensac-et-Pissot; 20 102   ; 18 688   
24147;Cubjac; 18 903   ; 18 688   
24148;Cunèges; 20 769   ; 18 688   
24150;Daglan; 17 543   ; 18 688   
24151;Doissat; 15 490   ; 18 688   
24152;Domme; 18 385   ; 18 688   
24153;La Dornac; 20 253   ; 18 688   
24154;Douchapt; 18 000   ; 18 688   
24155;Douville; 18 898   ; 18 688   
24156;La Douze; 18 377   ; 18 688   
24157;Douzillac; 17 695   ; 18 688   
24158;Dussac; 19 066   ; 18 688   
24159;Échourgnac; 18 021   ; 18 688   
24160;Église-Neuve-de-Vergt; 21 133   ; 18 688   
24161;Église-Neuve-d'Issac; 16 181   ; 18 688   
24162;Escoire; 21 400   ; 18 688   
24163;Étouars; 15 166   ; 18 688   
24164;Excideuil; 17 741   ; 18 688   
24165;Eygurande-et-Gardedeuil; 16 656   ; 18 688   
24166;Eyliac; 20 133   ; 18 688   
24167;Eymet; 18 133   ; 18 688   
24168;Plaisance; 17 923   ; 18 688   
24170;Eyvirat; 19 440   ; 18 688   
24171;Eyzerac; 18 985   ; 18 688   
24172;Les Eyzies-de-Tayac-Sireuil; 17 578   ; 18 688   
24174;Fanlac; 16 508   ; 18 688   
24175;Les Farges; 19 439   ; 18 688   
24176;Faurilles;; 18 688   
24177;FALSE; 18 749   ; 18 688   
24178;Festalemps; 17 803   ; 18 688   
24179;La Feuillade; 21 094   ; 18 688   
24180;Firbeix; 16 939   ; 18 688   
24181;Flaugeac; 18 412   ; 18 688   
24182;Le Fleix; 18 799   ; 18 688   
24183;Fleurac; 15 956   ; 18 688   
24184;Florimont-Gaumier; 16 673   ; 18 688   
24186;Fonroque; 17 419   ; 18 688   
24188;Fossemagne; 17 046   ; 18 688   
24189;Fougueyrolles; 18 238   ; 18 688   
24190;Fouleix; 16 028   ; 18 688   
24191;Fraisse; 18 432   ; 18 688   
24192;Gabillou;; 18 688   
24193;Gageac-et-Rouillac; 20 753   ; 18 688   
24194;Gardonne; 18 465   ; 18 688   
24195;Gaugeac; 17 449   ; 18 688   
24196;Génis; 19 191   ; 18 688   
24197;Ginestet; 21 450   ; 18 688   
24198;La Gonterie-Boulouneix; 19 992   ; 18 688   
24199;Gout-Rossignol; 17 096   ; 18 688   
24200;Grand-Brassac; 17 345   ; 18 688   
24202;Granges-d'Ans; 18 501   ; 18 688   
24203;Les Graulges;; 18 688   
24204;Grèzes; 19 077   ; 18 688   
24205;Grignols; 18 992   ; 18 688   
24206;Grives; 17 051   ; 18 688   
24207;Groléjac; 18 255   ; 18 688   
24208;Grun-Bordas; 17 563   ; 18 688   
24209;Hautefaye; 16 379   ; 18 688   
24210;Hautefort; 18 118   ; 18 688   
24211;Issac; 17 237   ; 18 688   
24212;Issigeac; 18 941   ; 18 688   
24213;Jaure; 18 365   ; 18 688   
24214;Javerlhac-et-la-Chapelle-Saint-Robert; 18 114   ; 18 688   
24215;Jayac; 16 682   ; 18 688   
24216;La Jemaye; 15 401   ; 18 688   
24217;Journiac; 19 875   ; 18 688   
24218;Jumilhac-le-Grand; 17 389   ; 18 688   
24219;Labouquerie; 18 671   ; 18 688   
24220;Lacropte; 17 153   ; 18 688   
24221;Rudeau-Ladosse; 17 507   ; 18 688   
24222;La Force; 19 291   ; 18 688   
24223;Lalinde; 19 362   ; 18 688   
24224;Lamonzie-Montastruc; 19 589   ; 18 688   
24225;Lamonzie-Saint-Martin; 19 244   ; 18 688   
24226;Lamothe-Montravel; 18 013   ; 18 688   
24227;Lanouaille; 17 200   ; 18 688   
24228;Lanquais; 20 604   ; 18 688   
24229;Le Lardin-Saint-Lazare; 18 688   ; 18 688   
24230;Larzac; 15 652   ; 18 688   
24231;Lavalade;; 18 688   
24232;Lavaur;; 18 688   
24233;Laveyssière; 19 050   ; 18 688   
24234;Les Lèches; 18 042   ; 18 688   
24235;Léguillac-de-Cercles; 16 818   ; 18 688   
24236;Léguillac-de-l'Auche; 19 797   ; 18 688   
24237;Lembras; 21 241   ; 18 688   
24238;Lempzours; 15 751   ; 18 688   
24239;Ligueux; 18 962   ; 18 688   
24240;Limeuil; 17 025   ; 18 688   
24241;Limeyrat; 17 606   ; 18 688   
24242;Liorac-sur-Louyre; 19 343   ; 18 688   
24243;Lisle; 18 033   ; 18 688   
24244;Lolme; 16 844   ; 18 688   
24245;Loubejac; 15 848   ; 18 688   
24246;Lunas; 18 653   ; 18 688   
24247;Lusignac; 15 143   ; 18 688   
24248;Lussas-et-Nontronneau; 17 935   ; 18 688   
24249;Manaurie; 17 500   ; 18 688   
24251;Manzac-sur-Vern; 19 506   ; 18 688   
24252;Marcillac-Saint-Quentin; 19 585   ; 18 688   
24253;Mareuil; 19 121   ; 18 688   
24254;Marnac; 18 777   ; 18 688   
24255;Marquay; 18 990   ; 18 688   
24256;Marsac-sur-l'Isle; 19 738   ; 18 688   
24257;Marsalès; 18 017   ; 18 688   
24258;Marsaneix; 20 387   ; 18 688   
24259;Maurens; 19 549   ; 18 688   
24260;Mauzac-et-Grand-Castang; 19 096   ; 18 688   
24261;Mauzens-et-Miremont; 17 334   ; 18 688   
24262;Mayac; 19 873   ; 18 688   
24263;Mazeyrolles; 15 348   ; 18 688   
24264;Ménesplet; 18 897   ; 18 688   
24266;Mensignac; 19 073   ; 18 688   
24267;Mescoules; 19 601   ; 18 688   
24268;Meyrals; 17 141   ; 18 688   
24269;Mialet; 16 684   ; 18 688   
24270;Milhac-d'Auberoche; 18 661   ; 18 688   
24271;Milhac-de-Nontron; 18 444   ; 18 688   
24272;Minzac; 19 078   ; 18 688   
24273;Molières; 18 392   ; 18 688   
24274;Monbazillac; 21 688   ; 18 688   
24276;Monestier; 17 600   ; 18 688   
24277;Monfaucon; 16 533   ; 18 688   
24278;Monmadalès;; 18 688   
24279;Monmarvès;; 18 688   
24280;Monpazier; 16 557   ; 18 688   
24281;Monsac; 19 549   ; 18 688   
24282;Monsaguel; 19 203   ; 18 688   
24283;Monsec; 17 099   ; 18 688   
24284;Montagnac-d'Auberoche; 20 545   ; 18 688   
24285;Montagnac-la-Crempse; 17 628   ; 18 688   
24286;Montagrier; 20 510   ; 18 688   
24287;Montaut; 19 370   ; 18 688   
24288;Montazeau; 19 866   ; 18 688   
24289;Montcaret; 18 216   ; 18 688   
24290;Montferrand-du-Périgord; 14 796   ; 18 688   
24291;Montignac; 18 253   ; 18 688   
24292;Montpeyroux; 18 091   ; 18 688   
24293;Monplaisant; 18 902   ; 18 688   
24294;Montpon-Ménestérol; 18 514   ; 18 688   
24295;Montrem; 19 592   ; 18 688   
24296;Mouleydier; 18 447   ; 18 688   
24297;Moulin-Neuf; 18 147   ; 18 688   
24298;Mouzens; 19 372   ; 18 688   
24299;Mussidan; 17 243   ; 18 688   
24300;Nabirat; 17 592   ; 18 688   
24301;Nadaillac; 17 253   ; 18 688   
24302;Nailhac; 19 743   ; 18 688   
24303;Nanteuil-Auriac-de-Bourzac; 18 147   ; 18 688   
24304;Nantheuil; 19 234   ; 18 688   
24305;Nanthiat; 18 895   ; 18 688   
24306;Nastringues; 14 915   ; 18 688   
24307;Naussannes; 16 801   ; 18 688   
24308;Négrondes; 19 271   ; 18 688   
24309;Neuvic; 18 353   ; 18 688   
24310;Nojals-et-Clotte; 16 015   ; 18 688   
24311;Nontron; 19 034   ; 18 688   
24312;Notre-Dame-de-Sanilhac; 21 081   ; 18 688   
24313;Orliac;; 18 688   
24314;Orliaguet;; 18 688   
24316;Parcoul; 17 431   ; 18 688   
24317;Paulin; 17 274   ; 18 688   
24318;Paunat; 18 350   ; 18 688   
24319;Paussac-et-Saint-Vivien; 19 431   ; 18 688   
24320;Payzac; 16 177   ; 18 688   
24321;Pazayac; 19 054   ; 18 688   
24322;Périgueux; 18 194   ; 18 688   
24323;Petit-Bersac; 19 882   ; 18 688   
24324;Peyrignac; 19 722   ; 18 688   
24325;Peyrillac-et-Millac; 19 414   ; 18 688   
24326;Peyzac-le-Moustier; 16 164   ; 18 688   
24327;Pezuls; 23 634   ; 18 688   
24328;Piégut-Pluviers; 18 197   ; 18 688   
24329;Le Pizou; 18 483   ; 18 688   
24330;Plazac; 16 739   ; 18 688   
24331;Pomport; 19 049   ; 18 688   
24333;Ponteyraud;; 18 688   
24334;Pontours; 20 587   ; 18 688   
24335;Port-Sainte-Foy-et-Ponchapt; 18 161   ; 18 688   
24336;Prats-de-Carlux; 18 346   ; 18 688   
24337;Prats-du-Périgord; 16 724   ; 18 688   
24338;Pressignac-Vicq; 18 451   ; 18 688   
24339;Preyssac-d'Excideuil; 19 285   ; 18 688   
24340;Prigonrieux; 20 255   ; 18 688   
24341;Proissans; 19 302   ; 18 688   
24343;Puymangou;; 18 688   
24344;Puyrenier;; 18 688   
24345;Queyssac; 21 207   ; 18 688   
24346;Quinsac; 18 355   ; 18 688   
24347;Rampieux; 15 805   ; 18 688   
24348;Razac-d'Eymet; 17 630   ; 18 688   
24349;Razac-de-Saussignac; 17 602   ; 18 688   
24350;Razac-sur-l'Isle; 19 905   ; 18 688   
24351;Ribagnac; 18 487   ; 18 688   
24352;Ribérac; 18 192   ; 18 688   
24353;La Rochebeaucourt-et-Argentine; 18 884   ; 18 688   
24354;La Roche-Chalais; 17 162   ; 18 688   
24355;La Roque-Gageac; 20 864   ; 18 688   
24356;Rouffignac-Saint-Cernin-de-Reilhac; 17 833   ; 18 688   
24357;Rouffignac-de-Sigoulès; 19 049   ; 18 688   
24359;Sadillac; 16 196   ; 18 688   
24360;Sagelat; 16 517   ; 18 688   
24361;Saint-Agne; 19 333   ; 18 688   
24362;Sainte-Alvère; 19 059   ; 18 688   
24363;Saint-Amand-de-Belvès; 14 439   ; 18 688   
24364;Saint-Amand-de-Coly; 17 282   ; 18 688   
24365;Saint-Amand-de-Vergt; 18 046   ; 18 688   
24366;Saint-André-d'Allas; 19 519   ; 18 688   
24367;Saint-André-de-Double; 15 325   ; 18 688   
24368;Saint-Antoine-Cumond; 18 309   ; 18 688   
24369;Saint-Antoine-d'Auberoche; 20 839   ; 18 688   
24370;Saint-Antoine-de-Breuilh; 17 350   ; 18 688   
24371;Saint-Aquilin; 18 228   ; 18 688   
24372;Saint-Astier; 19 141   ; 18 688   
24373;Saint-Aubin-de-Cadelech; 18 597   ; 18 688   
24374;Saint-Aubin-de-Lanquais; 18 661   ; 18 688   
24375;Saint-Aubin-de-Nabirat; 21 016   ; 18 688   
24376;Saint-Aulaye; 18 255   ; 18 688   
24377;Saint-Avit-de-Vialard; 16 850   ; 18 688   
24378;Saint-Avit-Rivière;; 18 688   
24379;Saint-Avit-Sénieur; 17 299   ; 18 688   
24380;Saint-Barthélemy-de-Bellegarde; 18 096   ; 18 688   
24381;Saint-Barthélemy-de-Bussière; 17 082   ; 18 688   
24382;Saint-Capraise-de-Lalinde; 17 972   ; 18 688   
24383;Saint-Capraise-d'Eymet; 17 384   ; 18 688   
24384;Saint-Cassien;; 18 688   
24385;Saint-Cernin-de-Labarde; 21 545   ; 18 688   
24386;Saint-Cernin-de-l'Herm; 15 325   ; 18 688   
24388;Saint-Chamassy; 19 575   ; 18 688   
24389;Saint-Cirq; 14 852   ; 18 688   
24390;Saint-Crépin-d'Auberoche; 18 598   ; 18 688   
24391;Saint-Crépin-de-Richemont; 18 301   ; 18 688   
24392;Saint-Crépin-et-Carlucet; 19 977   ; 18 688   
24393;Sainte-Croix;; 18 688   
24394;Sainte-Croix-de-Mareuil; 19 716   ; 18 688   
24395;Saint-Cybranet; 17 491   ; 18 688   
24396;Saint-Cyprien; 17 362   ; 18 688   
24397;Saint-Cyr-les-Champagnes; 18 286   ; 18 688   
24398;Saint-Estèphe; 17 896   ; 18 688   
24399;Saint-Étienne-de-Puycorbier; 15 468   ; 18 688   
24401;Sainte-Eulalie-d'Ans; 17 959   ; 18 688   
24402;Sainte-Eulalie-d'Eymet;; 18 688   
24403;Saint-Félix-de-Bourdeilles;; 18 688   
24404;Saint-Félix-de-Reillac-et-Mortemart; 17 140   ; 18 688   
24405;Saint-Félix-de-Villadeix; 18 311   ; 18 688   
24406;Sainte-Foy-de-Belvès;; 18 688   
24407;Sainte-Foy-de-Longas; 20 842   ; 18 688   
24408;Saint-Front-d'Alemps; 20 014   ; 18 688   
24409;Saint-Front-de-Pradoux; 19 494   ; 18 688   
24410;Saint-Front-la-Rivière; 18 830   ; 18 688   
24411;Saint-Front-sur-Nizonne; 20 926   ; 18 688   
24412;Saint-Geniès; 18 593   ; 18 688   
24413;Saint-Georges-Blancaneix; 19 683   ; 18 688   
24414;Saint-Georges-de-Montclard; 16 218   ; 18 688   
24415;Saint-Géraud-de-Corps; 17 296   ; 18 688   
24416;Saint-Germain-de-Belvès; 19 842   ; 18 688   
24417;Saint-Germain-des-Prés; 18 990   ; 18 688   
24418;Saint-Germain-du-Salembre; 18 668   ; 18 688   
24419;Saint-Germain-et-Mons; 20 951   ; 18 688   
24420;Saint-Géry; 17 291   ; 18 688   
24421;Saint-Geyrac; 18 898   ; 18 688   
24422;Saint-Hilaire-d'Estissac; 20 585   ; 18 688   
24423;Sainte-Innocence;; 18 688   
24424;Saint-Jean-d'Ataux; 18 146   ; 18 688   
24425;Saint-Jean-de-Côle; 19 088   ; 18 688   
24426;Saint-Jean-d'Estissac; 17 962   ; 18 688   
24427;Saint-Jean-d'Eyraud; 18 983   ; 18 688   
24428;Saint-Jory-de-Chalais; 17 410   ; 18 688   
24429;Saint-Jory-las-Bloux; 19 900   ; 18 688   
24430;Saint-Julien-de-Bourdeilles;; 18 688   
24431;Saint-Julien-de-Crempse; 15 047   ; 18 688   
24432;Saint-Julien-de-Lampon; 18 970   ; 18 688   
24433;Saint-Julien-d'Eymet; 19 669   ; 18 688   
24434;Saint-Just; 15 460   ; 18 688   
24435;Saint-Laurent-des-Bâtons; 20 309   ; 18 688   
24436;Saint-Laurent-des-Hommes; 18 832   ; 18 688   
24437;Saint-Laurent-des-Vignes; 19 611   ; 18 688   
24438;Saint-Laurent-la-Vallée; 17 597   ; 18 688   
24439;Saint-Laurent-sur-Manoire; 20 616   ; 18 688   
24441;Saint-Léon-d'Issigeac; 21 022   ; 18 688   
24442;Saint-Léon-sur-l'Isle; 19 003   ; 18 688   
24443;Saint-Léon-sur-Vézère; 17 117   ; 18 688   
24444;Saint-Louis-en-l'Isle; 18 428   ; 18 688   
24445;Saint-Marcel-du-Périgord; 18 667   ; 18 688   
24446;Saint-Marcory;; 18 688   
24447;Sainte-Marie-de-Chignac; 20 136   ; 18 688   
24448;Saint-Martial-d'Albarède; 20 045   ; 18 688   
24449;Saint-Martial-d'Artenset; 18 889   ; 18 688   
24450;Saint-Martial-de-Nabirat; 19 831   ; 18 688   
24451;Saint-Martial-de-Valette; 18 300   ; 18 688   
24452;Saint-Martial-Viveyrol; 18 278   ; 18 688   
24453;Saint-Martin-de-Fressengeas; 19 737   ; 18 688   
24454;Saint-Martin-de-Gurson; 18 064   ; 18 688   
24455;Saint-Martin-de-Ribérac; 18 369   ; 18 688   
24456;Saint-Martin-des-Combes; 17 411   ; 18 688   
24457;Saint-Martin-l'Astier; 18 940   ; 18 688   
24458;Saint-Martin-le-Pin; 19 040   ; 18 688   
24459;Saint-Maime-de-Péreyrol; 19 996   ; 18 688   
24460;Saint-Méard-de-Drône; 18 531   ; 18 688   
24461;Saint-Méard-de-Gurçon; 17 874   ; 18 688   
24462;Saint-Médard-de-Mussidan; 18 939   ; 18 688   
24463;Saint-Médard-d'Excideuil; 19 520   ; 18 688   
24464;Saint-Mesmin; 16 306   ; 18 688   
24465;Saint-Michel-de-Double; 15 260   ; 18 688   
24466;Saint-Michel-de-Montaigne; 18 181   ; 18 688   
24468;Saint-Michel-de-Villadeix; 18 296   ; 18 688   
24470;Sainte-Mondane; 19 091   ; 18 688   
24471;Sainte-Nathalène; 20 005   ; 18 688   
24472;Saint-Nexans; 20 115   ; 18 688   
24473;Sainte-Orse; 17 812   ; 18 688   
24474;Saint-Pancrace; 18 783   ; 18 688   
24475;Saint-Pantaly-d'Ans; 16 104   ; 18 688   
24476;Saint-Pantaly-d'Excideuil; 19 015   ; 18 688   
24477;Saint-Pardoux-de-Drône; 19 347   ; 18 688   
24478;Saint-Pardoux-et-Vielvic; 17 732   ; 18 688   
24479;Saint-Pardoux-la-Rivière; 17 572   ; 18 688   
24480;Saint-Paul-de-Serre; 20 899   ; 18 688   
24481;Saint-Paul-la-Roche; 17 454   ; 18 688   
24482;Saint-Paul-Lizonne; 17 913   ; 18 688   
24483;Saint-Perdoux; 18 505   ; 18 688   
24484;Saint-Pierre-de-Chignac; 19 186   ; 18 688   
24485;Saint-Pierre-de-Côle; 16 171   ; 18 688   
24486;Saint-Pierre-de-Frugie; 17 281   ; 18 688   
24487;Saint-Pierre-d'Eyraud; 17 972   ; 18 688   
24488;Saint-Pompont; 15 408   ; 18 688   
24489;Saint-Priest-les-Fougères; 18 009   ; 18 688   
24490;Saint-Privat-des-Prés; 19 736   ; 18 688   
24491;Saint-Rabier; 18 635   ; 18 688   
24492;Sainte-Radegonde;; 18 688   
24493;Saint-Raphaël; 21 440   ; 18 688   
24494;Saint-Rémy; 19 251   ; 18 688   
24495;Saint-Romain-de-Monpazier;; 18 688   
24496;Saint-Romain-et-Saint-Clément; 20 643   ; 18 688   
24497;Sainte-Sabine-Born; 18 227   ; 18 688   
24498;Saint-Saud-Lacoussière; 17 287   ; 18 688   
24499;Saint-Sauveur; 20 363   ; 18 688   
24500;Saint-Sauveur-Lalande; 17 280   ; 18 688   
24501;Saint-Seurin-de-Prats; 17 499   ; 18 688   
24502;Saint-Séverin-d'Estissac; 18 749   ; 18 688   
24503;Saint-Sulpice-de-Mareuil; 19 214   ; 18 688   
24504;Saint-Sulpice-de-Roumagnac; 17 988   ; 18 688   
24505;Saint-Sulpice-d'Excideuil; 17 868   ; 18 688   
24507;Sainte-Trie; 19 326   ; 18 688   
24508;Saint-Victor; 22 477   ; 18 688   
24509;Saint-Vincent-de-Connezac; 17 025   ; 18 688   
24510;Saint-Vincent-de-Cosse; 17 589   ; 18 688   
24511;Saint-Vincent-Jalmoutiers; 16 630   ; 18 688   
24512;Saint-Vincent-le-Paluel; 20 656   ; 18 688   
24513;Saint-Vincent-sur-l'Isle; 22 556   ; 18 688   
24514;Saint-Vivien; 17 461   ; 18 688   
24515;Salagnac; 18 804   ; 18 688   
24516;Salignac-Eyvigues; 18 512   ; 18 688   
24517;Salles-de-Belvès;; 18 688   
24518;Salon; 17 320   ; 18 688   
24519;Sarlande; 16 719   ; 18 688   
24520;Sarlat-la-Canéda; 18 812   ; 18 688   
24521;Sarliac-sur-l'Isle; 19 429   ; 18 688   
24522;Sarrazac; 16 407   ; 18 688   
24523;Saussignac; 19 488   ; 18 688   
24524;Savignac-de-Miremont; 16 011   ; 18 688   
24525;Savignac-de-Nontron; 18 619   ; 18 688   
24526;Savignac-Lédrier; 18 243   ; 18 688   
24527;Savignac-les-Églises; 19 621   ; 18 688   
24528;Sceau-Saint-Angel; 17 000   ; 18 688   
24529;Segonzac; 19 097   ; 18 688   
24530;Sencenac-Puy-de-Fourches; 19 737   ; 18 688   
24531;Sergeac; 15 442   ; 18 688   
24532;Serres-et-Montguyard; 19 066   ; 18 688   
24533;Servanches;; 18 688   
24534;Sigoulès; 17 710   ; 18 688   
24535;Simeyrols; 18 809   ; 18 688   
24536;Singleyrac; 17 568   ; 18 688   
24537;Siorac-de-Ribérac; 19 050   ; 18 688   
24538;Siorac-en-Périgord; 17 461   ; 18 688   
24540;Sorges; 20 366   ; 18 688   
24541;Soudat;; 18 688   
24542;Soulaures;; 18 688   
24543;Sourzac; 18 807   ; 18 688   
24544;Tamniès; 16 359   ; 18 688   
24545;Teillots; 18 637   ; 18 688   
24546;Temple-Laguyon;; 18 688   
24547;Terrasson-Lavilledieu; 17 510   ; 18 688   
24548;Teyjat; 17 161   ; 18 688   
24549;Thénac; 18 034   ; 18 688   
24550;Thenon; 18 097   ; 18 688   
24551;Thiviers; 17 797   ; 18 688   
24552;Thonac; 17 601   ; 18 688   
24553;Tocane-Saint-Apre; 18 121   ; 18 688   
24554;La Tour-Blanche; 17 609   ; 18 688   
24555;Tourtoirac; 17 577   ; 18 688   
24557;Trélissac; 21 264   ; 18 688   
24558;Trémolat; 17 821   ; 18 688   
